household_id,city,occupants,income_bracket,home_size_sqft,has_solar_panel,daily_kwh,thermostat_setting,avg_temp,month
5c844bcb-fb04-4d52-a743-ac96bf8ff3f6,Annechester,1,High,920,1,24.04,77.0,32.4,5
5e74e54b-91fc-4eb0-a6a5-05bf81d0e19f,Jamestown,2,Medium,1115,1,56.58,61.0,31.5,8
6696468b-3ac8-4d96-aa3a-969bad8811f7,Kevinfurt,5,Medium,1938,0,49.05,67.0,17.1,9
c85dce64-ee87-4918-95ad-9d3ef1a98e41,Sawyerfort,1,Medium,1420,0,43.547999999999995,65.0,17.5,6
5d7636b4-c139-401e-8907-e48c0fb37cd8,Smithchester,4,Low,1253,1,43.464,78.0,19.5,6
e3dcf370-15e8-405f-b04c-9ce7f1267d0a,Jenniferberg,4,Low,1411,0,21.96,67.0,33.0,4
8dff7556-7a40-4e4d-ad27-73256e8a7087,Jenkinsmouth,2,Medium,2343,0,43.28,78.0,29.5,10
3cc48547-0c4d-484e-a647-ee068e585022,Staffordmouth,2,Low,1758,0,50.88,60.0,33.0,10
36c172b3-c5b8-4d81-845d-7e77edae7602,South Nancyborough,5,Low,2808,0,33.57,72.0,31.9,10
4eb7805f-84a3-41e2-b650-377db0296d9d,Davidville,5,Low,1446,0,44.05,76.0,25.7,4
1e2a265b-9324-4038-8b6e-d127ec781209,Meganfurt,2,Medium,1562,1,44.71,69.0,16.0,2
49fccaf2-5295-44ca-afb9-b876042eda8f,Lake Cheryl,2,Low,2160,0,43.74,77.0,29.4,3
f8dadd4d-623f-452c-b339-126335c6b6cc,Ferrellbury,4,Medium,1039,0,43.14,76.0,27.3,10
7299bc43-135a-4fc7-8508-ec96cc652ad5,North Kayla,2,Low,2209,1,26.64,75.0,19.6,12
7912aea3-b8cf-4cb6-a256-8268a0997f76,North Amandaton,3,Medium,1968,1,42.75,74.0,33.5,4
d2cd602b-1ad0-46ac-ad10-d6875ffdf374,North Tashafurt,1,Medium,2851,1,25.36,69.0,28.7,2
79091e34-b584-4b92-92ed-ac6288c6548f,Jacksonmouth,2,Medium,996,1,51.912,64.0,31.0,8
4aa77086-ef11-4f2c-930f-fe4c93386d3c,Lake Meredith,5,Low,1060,1,20.24,70.0,30.5,11
c547375c-2389-441c-9ab8-bbc25d2e2d7b,Petersfort,3,High,2594,0,23.028000000000002,70.0,17.5,7
e383602a-a102-47f1-a161-a79217c7c10b,Bennettside,5,High,2757,1,17.3,73.0,20.6,3
badeb974-921e-4a9b-b1b4-76d4b4222a87,North Laurenshire,3,High,893,1,17.93,65.0,30.2,5
bb125fa4-6e10-49f2-8e5b-27d4b3a1fd34,Johnchester,2,High,2080,1,28.45,,26.7,5
d5345e1e-57c2-4d10-b08c-7ea91c73b158,Mercadoview,1,Medium,935,0,45.34,73.0,17.5,2
faebb3fb-78d7-4ffd-bb8f-42421e2d1237,Mariahaven,5,Medium,2803,1,56.136,71.0,23.5,6
9908d2b4-cdc8-4dad-871c-ff3543c51467,East Jessicaberg,3,Medium,2001,0,40.06,73.0,19.8,10
cf023e1c-262e-4040-966f-614dcc727019,South Jonathanfurt,4,Medium,2959,1,49.21,70.0,29.9,5
bbd2c6df-42d1-42f4-b1d1-c099db68d215,East Mindy,2,High,2087,0,22.1,77.0,17.8,4
005b3e1d-6072-40ba-b993-3cb94b405b60,Brooksville,1,Medium,1168,1,50.088,77.0,27.3,7
4451f118-7fb6-4e20-8cc6-ef7f15c03d06,Cainview,2,High,1735,1,23.08,73.0,15.6,1
ca426a11-b007-4808-8648-6f22125f8c2f,North Thomaston,4,Low,1567,0,24.71,,28.8,10
cd1e15d6-4616-4f79-8cd3-d1d6b4b60100,Lake Joseph,1,High,1472,1,34.92,64.0,16.8,8
32825882-725e-4c63-bfe9-feb1560cfa5c,Jamieborough,4,Medium,1310,0,44.83,76.0,17.6,2
6f754de8-a70d-46fe-ba87-2eb50e81494c,Lesterside,2,Medium,1512,0,30.215999999999998,,24.6,7
caabb21e-39b8-4b38-8e6d-d456c0961e58,Port Aprilland,3,Low,1619,0,45.76,76.0,15.2,2
7ca5ffff-b51d-4482-9c33-b2a75c5c8070,Vaughantown,2,Medium,1344,0,23.16,,34.6,4
b88c9eae-4101-4293-8622-7a89842bb0ff,Nelsontown,2,High,2920,1,28.15,76.0,20.4,10
3e477167-4091-4463-80b7-e3e23d53c54b,Lake Marymouth,2,Low,1303,0,42.77,61.0,15.1,10
7359b18e-c49a-43aa-b182-4c44d2c8f323,Lake Kayla,5,Medium,1604,1,24.49,64.0,32.3,5
d9c74a99-2936-4815-ad91-106eb3543507,East Brandonstad,4,Low,1509,0,36.38,79.0,16.3,11
3a117270-63dd-4888-974a-d52ae9c47eaf,Port Nicolefort,4,High,1187,1,17.22,63.0,32.5,10
dd4fad81-05b7-4294-b619-7c0777a886df,West Julie,4,Medium,1039,1,44.97599999999999,76.0,31.0,7
a94ab82b-cee7-4a37-81a3-958a9cbe118b,Port Amanda,5,Low,1897,0,38.82,60.0,17.4,7
17a30d0e-c1e8-44a0-94b0-92d0362b9f79,Michaeltown,3,Low,2878,0,28.33,69.0,17.3,2
2741ac92-cefe-4ad4-a3d5-16710c7dafa8,Shaneburgh,2,Medium,2139,0,32.495999999999995,61.0,29.8,6
1fc19323-6915-492f-a139-d628620ee0b7,East Erinberg,3,Low,867,0,45.55,77.0,30.7,9
adbd4cbb-3f2d-4905-ba53-cb196a4e03ef,Johnfurt,5,Medium,2743,0,23.99,60.0,22.5,2
c98dca62-6fbd-46a8-b339-0e2991c1393f,Johnsonbury,4,High,2519,1,20.78,69.0,32.5,4
d95f8d72-50f5-4eb2-904c-13f0bb2266dd,Jonestown,2,High,2472,1,19.84,78.0,19.0,11
f1b5c797-7370-4b3e-8ed0-72c0fd5283b0,Kingberg,1,Low,1090,0,26.784,70.0,27.2,8
aa1a27ae-fb57-4f9c-8cae-58f5b9001ce1,Edwardside,1,High,1774,1,16.86,78.0,23.3,11
87568a52-062a-4145-ac25-e0c932ab378e,Johnsonview,3,Medium,2871,0,28.871999999999996,61.0,21.7,7
9449f18b-b0fe-4d4c-9c8d-cd5be402b201,New Justinport,4,Low,1214,0,29.784,60.0,25.8,7
4c6dcc4a-52f6-4db7-a9e8-c7958b50bf4a,Franklinchester,1,Low,1650,0,33.804,72.0,21.1,7
e14ed8f8-4e56-479e-9ec7-e12a18bc70c6,Higginsmouth,3,Low,2948,0,24.16,62.0,19.5,2
29d5b4c7-c4c7-4c23-9464-7ad9ed1885e7,Parkerberg,5,High,1345,1,23.33,66.0,25.8,11
33f21b2d-f242-4eab-b217-c78399e27a83,Lake Deanna,3,Low,2886,1,35.77,74.0,25.5,4
b59a8bd1-5dec-4f51-8b8b-3f4be5e131cf,North Makaylabury,3,Low,1541,0,42.46,79.0,31.2,1
05fb84b7-a71e-426a-830a-10bd7d29d6d9,Christinaview,3,Medium,2614,1,38.74,63.0,28.0,1
5ed7a482-38cb-42bf-8b26-5d56267cc0e6,Victorville,2,Medium,1391,0,43.956,61.0,21.7,8
5c5c2e7f-61a7-4d2f-b451-78b71e7e995a,East Patricia,3,Medium,1549,0,33.47,65.0,28.8,9
ad99acd3-e87a-4997-b6b4-c34c42c6101e,Port Kayla,3,Medium,1637,0,46.404,62.0,17.3,7
928ea747-df96-45be-82af-01e212cc172c,Christopherberg,2,Low,1333,1,46.32,61.0,18.6,3
457d5be6-88c8-448d-8d97-126b90cdac48,Mccarthyhaven,2,High,1164,1,27.03,79.0,26.7,12
c840cd43-4b32-4aec-a5b7-4d41f302a373,Grahamland,5,Low,1166,0,21.22,68.0,26.1,1
205c7d63-dcde-4893-a9f2-bdaaabf12ee4,Lake Joseph,4,Medium,2573,1,43.104,76.0,25.6,7
bedcf6d5-8192-4e00-b107-be9a6ac28075,Glenntown,1,Medium,2452,1,35.23,73.0,27.7,3
dab37a5b-7a92-4765-80cf-c37a208a757f,Port Michael,1,Low,1064,0,34.04,73.0,18.1,12
621cc3ee-6648-40da-83a5-49e62250c394,South Kayla,3,High,1861,1,27.55,69.0,31.0,5
50296a2b-9c65-4719-9b6b-0a3414815ef9,Gregoryton,5,Medium,2834,0,39.8,76.0,32.5,3
7e5b9c91-82e5-44df-96f2-52ffcf11a686,South Danielside,3,Low,1181,0,21.47,66.0,25.4,11
c47186c8-6480-4b72-b7ec-e0d19e3d276f,East David,1,High,1966,1,24.612000000000002,64.0,28.7,6
1618876c-994e-4eba-aeb0-ee8697f2e6e3,South Michaelview,2,Medium,1188,1,44.55,74.0,31.4,1
4aaf428f-35b2-41fa-864b-c6d2fba457c5,North Ericberg,4,Medium,2901,0,36.38,79.0,28.0,5
8e572eab-1c36-4217-b20f-3f4a340cd972,New Sharon,5,Medium,2871,0,22.86,75.0,23.7,1
69ca2288-60d4-4b28-8b83-e11b8b87585d,Dillonstad,2,High,1194,0,34.296,73.0,28.7,6
ae6c6a26-b466-4822-adee-c027fec0ebc4,Ashleystad,4,Low,2966,0,48.01,64.0,33.6,2
3a34b27e-2031-4e57-a776-22b8648c479e,Danielfort,5,Low,1782,0,56.412,62.0,20.7,7
050c58f0-f0f5-4409-92c0-46a24f130b10,East Michaelton,5,Medium,2762,0,36.36,76.0,31.0,8
d1ce306d-c2ae-4931-b668-3dbf9baa9daf,Moonchester,1,Low,1520,0,36.16,64.0,34.9,12
41741ca6-1517-4543-a768-59929e36f1df,Robertsonstad,2,Medium,1272,1,37.27,65.0,30.3,4
36c46089-b0fe-4ddf-b1c9-5cd00fdc0f2b,Schmidtton,5,Low,2603,0,42.61,75.0,21.2,10
803e85d3-ec58-4a3c-a782-26e534ad3fd7,Heatherport,5,Low,2775,0,46.836,74.0,17.4,8
08953a40-42b0-43c1-a75d-74f8b7a5ae2d,Kimberlychester,4,Low,2850,0,31.128,67.0,25.9,6
fe7bdec2-2f9b-4d43-9728-d254c211ab67,Christianstad,1,Medium,1724,1,44.34,69.0,17.3,11
adaba311-97af-4407-a452-0daab13c8c9c,South Rachelchester,3,High,1675,0,19.6,73.0,24.2,11
ea1e7319-9338-4e79-b5ad-20f1199b2e3d,North Patrick,1,Low,1772,0,37.092,,21.7,7
c6a2d550-f42c-4fa8-884c-630d623b843e,Christineburgh,3,Medium,1178,0,28.62,78.0,24.5,6
7506b0a5-db98-41d9-bd9c-13a25f806f72,Clintonmouth,2,Low,2121,0,38.63,73.0,21.3,9
9c4dd036-9962-433a-a695-8c8deff9edc4,East James,2,Medium,2985,0,36.876,77.0,31.9,8
8af61049-3d7a-455b-9d22-1ed1273c5b96,Lake Richard,5,Low,924,1,50.928,77.0,23.7,8
d307f836-878c-4518-82a6-880eba22360a,Wrightview,2,Medium,2225,0,29.21,63.0,17.1,1
7685f9ba-c86b-492e-9e34-7f8380148913,Richardborough,5,Medium,1279,0,28.44,62.0,27.9,9
6bbd4d7e-9fb4-41ad-80c7-0e2c26f77f99,Lake Aliciabury,1,High,2185,0,28.368,76.0,30.6,6
21880fdf-0785-400d-88b9-45c06ac30e71,North Brandi,2,Low,2913,0,38.57,62.0,23.5,12
7297ae1a-0f41-46ae-afd1-fe1049abddc0,New Anthony,1,Medium,1231,1,22.67,66.0,27.1,10
70226a83-0fce-4cfc-b753-36d2ead19f40,Simmonsshire,1,Medium,2758,0,40.3,65.0,23.9,9
e0fe6446-1f7f-4192-b608-2651ef4f7a98,North Lauren,2,High,1912,0,28.62,62.0,19.0,8
fc5389f9-d621-40ed-b25f-3f33a46e2b79,Keithton,1,Low,1400,0,27.49,72.0,26.9,10
a411158f-1f02-4104-b4d7-30b267114b15,North Patriciaton,2,Low,1655,0,48.93,77.0,29.0,11
eb3ca55b-814f-43d8-9b31-cb1744dce0fa,Smithville,2,High,2853,1,26.8,72.0,20.0,5
d455135f-6837-4739-9120-507f6feeab53,Port Kevin,2,Low,957,0,57.408,71.0,29.2,6
b8afbf99-51e1-4adf-b87f-82a6757835b4,East Nicoleburgh,3,Low,1926,0,28.64,,32.2,1
8e49e87e-a9f5-494c-8e16-e5980a586693,West Jessicafort,1,Low,1022,1,38.46,77.0,33.3,10
37acf622-66ef-4ea1-9795-a3480aedbcd8,Donaldbury,4,High,2506,1,14.91,78.0,18.5,2
6ef81904-ded8-4e34-bdff-b49075322350,Patrickmouth,2,Low,1344,0,49.52,73.0,18.3,11
d4f39df7-a666-42c0-b656-548f0377fa53,Byrdburgh,1,High,1337,0,24.612000000000002,,32.4,7
e6830f52-4579-41fb-b4b0-aa2ee24554bb,Castilloland,5,Medium,2236,1,25.37,76.0,28.7,10
aa5e1299-202c-44f7-ad5c-87606d44ec64,Annaborough,2,Low,1059,1,45.15,68.0,17.6,3
796d6759-4f34-48be-8628-06d19183dc04,Brownburgh,2,Medium,1625,0,21.27,63.0,24.9,4
b2a274c5-1239-4556-8c3b-65898a9f3f24,South Lauren,4,Low,1115,0,46.93,64.0,30.2,9
319df65d-02da-41c3-ac64-f368dfc32d94,Davidville,3,Medium,1545,0,27.9,62.0,19.0,8
1472588f-bf7d-4802-a749-355b6d338a9b,Olsonmouth,3,Medium,1518,0,45.467999999999996,66.0,33.2,8
8b1b032a-e342-4496-b0ac-417f4931cee9,Millerville,2,Medium,1900,1,41.95,,32.3,5
94382e14-c022-4ea8-bc1c-ec867e82eec6,East Heathermouth,1,Low,1260,0,31.44,79.0,26.9,3
b8f2f0c7-167b-48f3-81c7-20b4cbc44868,Anthonyberg,5,Medium,1904,1,45.98,63.0,30.6,5
cfce3871-7253-4cce-b81d-8c37127f87bf,New Christy,5,High,2502,0,28.66,68.0,18.0,11
4e83edbf-2816-48c8-8556-9585cdb37450,Marshallside,1,Medium,2206,0,31.75,62.0,20.0,5
4c9d56a7-2f6f-465b-a65b-3a7ed8f0f265,Jonestown,2,High,2996,0,34.32,78.0,30.5,7
6aa63263-0b6d-451c-b9c7-f797608088fa,West Patriciatown,5,Low,2613,0,28.032,72.0,23.9,8
85ab38ce-f3f8-448c-b78b-acafc700d506,Isaacville,3,High,2614,1,24.78,77.0,18.6,3
f3003e5a-b832-441a-b31c-037bfc0ceadd,Port Sheilaton,1,Low,2541,0,30.72,61.0,20.8,1
d94b9264-1e12-49b3-91b1-e6245d7f5273,Vancebury,4,Low,1773,0,35.136,64.0,27.4,8
cb586c43-0358-4183-b3e6-0524ce414d4f,Robertborough,2,High,1721,0,15.18,73.0,15.8,2
d318cf0c-ec5a-470e-83c9-4f9a20507f2a,Bauerville,1,High,829,1,18.84,72.0,18.0,7
a7bd44f4-19bf-4cff-aa1d-51f9f35687eb,Amyfurt,5,Medium,1781,1,45.49,69.0,19.1,10
e9c01728-8d70-47be-be8c-3390ddcacf9e,Port Laura,2,Low,1030,0,59.544,71.0,32.7,7
4bc64471-e69d-4825-8a9b-17c189cec091,East Emilyfurt,3,Low,1985,1,43.08,65.0,32.8,10
139f4760-206a-44fb-9d39-0497267b03d2,Christopherport,2,Medium,2051,1,20.39,,19.2,11
9d953b24-d150-47c6-9630-445f0d811fec,Mayville,2,High,2044,1,27.64,60.0,27.0,3
ab3696f7-de40-440b-8a87-f7fd147fa140,North Tracyport,3,Low,1896,0,30.516,62.0,22.2,7
bc9764b1-dd8f-4690-ab52-c986228e81f5,Andrefurt,3,High,1198,1,32.268,66.0,16.0,6
36ef5ec5-08b9-4d0d-9877-cbbae170f1d8,Sanchezton,2,Low,894,1,48.32,63.0,18.1,11
6b8560e7-51b0-4e47-acc2-cf32df96de4a,North Kevin,3,High,2763,1,23.75,65.0,15.1,4
91a3d7ad-97df-4251-8465-7882066195bc,New Stephen,1,High,1274,1,16.09,74.0,34.7,4
3d27fa03-bb39-4939-afce-b618fa3c6d90,South Christopher,3,Medium,2729,0,29.39,70.0,28.0,12
0e58806e-60a6-4720-8c36-4c81e30aecda,North Robert,3,Low,2578,0,30.67,73.0,17.7,12
75647638-8777-4df9-be32-957bd1b62370,North Mary,2,High,1574,1,19.19,77.0,29.7,5
bcd00631-98fe-40ee-b07a-7989798c36dc,Kristaside,1,Medium,1947,0,60.696,75.0,27.2,7
dcd2fcea-0cbd-47eb-b440-1e29c391ed4a,Debraburgh,4,Medium,2323,0,28.85,,19.1,5
0b736a8c-5593-4197-913d-8941e7e00fde,North Evan,4,Medium,1420,0,27.35,76.0,24.9,1
04bd537c-23a3-4413-a99b-d341cb6dc0b5,South Marie,5,Low,1763,0,21.3,76.0,27.2,12
59e20904-b8c5-4389-97ae-714078300746,Morrisburgh,3,High,2942,1,32.028,79.0,22.2,7
1d17e2dd-848f-411c-ab50-188685112af3,Lake Anthonyburgh,3,Low,2300,0,27.59,61.0,34.2,3
6a89bbea-d3da-4b09-94fc-b9d8f27604fa,Vargasstad,1,High,2880,1,27.49,63.0,16.9,11
b651671e-880e-4e3b-adcf-1c9b9befda7b,East Ashley,4,Low,2126,0,36.47,70.0,17.5,4
b6235277-17ec-4654-bb11-a92fe49cfa29,New Virginiabury,5,Medium,921,1,23.32,77.0,32.1,2
0f1206d8-49f5-4459-acc9-429eedb8d9ec,Schneiderborough,1,Low,1017,0,43.343999999999994,72.0,20.0,7
81dbe2b3-5de2-4a54-bf3f-e1033fe9118d,Ernestchester,3,Low,1876,1,25.4,78.0,17.6,12
b8e58193-8cf8-4c16-90b2-703aeae54055,Hallshire,4,Low,1982,1,49.37,,22.7,4
ce9f2748-2023-4842-afba-30f80efb8f8f,East Eugene,5,Medium,2494,0,28.73,76.0,18.4,2
6cb34281-ca6e-4228-8749-205dac0a207e,Andreshaven,2,Medium,1594,1,22.51,68.0,25.1,10
f5b25b43-90db-47d1-89f9-7467d4ff0ff0,Richardsonview,4,High,2424,1,33.54,70.0,29.7,8
2cd47aa3-8185-4fd2-8079-0e4e76116dcd,Collinsbury,5,Low,975,0,37.775999999999996,65.0,30.1,7
ecb5f771-19fb-4ea0-bc29-c77562c26e67,Port Jill,1,Medium,1091,0,44.08,72.0,21.1,2
cab833d1-9c21-4060-9bad-4d3e101ec87c,Floydview,2,Medium,1290,0,29.7,70.0,28.8,1
49bc28e8-7fab-4518-8e8f-5c4a6a840da2,Huntbury,5,Low,1433,0,35.84,74.0,34.3,2
aec17664-0c14-4a64-9db9-89ec4ee6b808,Port Brendanton,5,Medium,2060,0,33.56,70.0,15.1,9
0604e428-ea22-4029-b59a-ccf572a21e5d,West Kimberlyland,3,Medium,2972,0,35.86,63.0,27.9,12
c76b7143-44a8-43c6-9803-8d7c22d5ff46,Lunaview,4,Low,2690,0,38.004,,25.0,7
8834bbbd-909e-487b-9822-6025a4ff3e48,Lake Matthewport,3,Low,1403,0,34.5,69.0,22.9,10
0efeb88b-0520-477c-944f-6e21f18f60e8,North Cody,2,Medium,1928,0,41.75,69.0,19.2,2
8db18530-6d45-4de8-ba25-54d9a4cce7a6,North Robertburgh,5,Low,1865,1,33.08,,17.5,10
99441ea1-d48c-4ebc-bec4-b48f03c10995,Lake Sheila,3,Medium,2464,0,41.52,60.0,33.4,9
6219b147-208e-466a-8ef7-3ebfc8d1ee74,Taylorstad,4,High,2283,1,21.37,63.0,15.6,5
6dea0615-60eb-4a3c-b83c-e80d01605bdf,Pamelaton,2,Medium,1290,0,41.39,63.0,24.4,5
bf639659-9f75-4eef-ae2a-6555f72a27a5,East Debbiehaven,1,Medium,1364,0,34.52,67.0,19.1,12
bd5739f3-8913-4e81-86af-4e4bd7095fbb,Brandonborough,3,Low,967,0,19.93,75.0,17.9,12
585f975e-8470-4620-8d6e-b690dc338ff8,Port David,2,High,1558,1,23.03,73.0,22.1,5
3aa7faa3-8bfb-4210-9607-0104b4616ace,New Timothy,1,Low,1997,0,57.19199999999999,61.0,21.3,8
90d22afa-a256-404b-a5ce-e1b49b2f4875,Port Ronald,3,Medium,2704,1,39.27,61.0,24.2,11
04fd5c6a-fc78-45b7-b76b-4e31ecb09093,East Nicholeville,2,High,1973,1,20.844,64.0,24.9,8
88f1b7c3-c3b0-405b-ac98-df0ee882c98d,Valerieton,2,Medium,2450,0,35.71,62.0,25.1,1
2f411495-7d0f-497a-abc5-ad121a6d6c87,Woodville,3,Medium,979,1,47.172000000000004,68.0,17.6,6
80762015-0f86-4060-be39-827eff95b2fb,Cruzside,2,Medium,827,0,60.756,65.0,18.4,8
b3af62cc-faa7-496f-b4e4-9b46bfbbfef9,North Carlaberg,5,Low,2644,1,27.131999999999998,73.0,21.5,7
6cf0bdfd-1185-404e-90dd-bd217bba8524,Bakerborough,3,Medium,2964,0,20.69,78.0,16.6,9
364690e8-cb9b-452a-91df-5b4212f861a6,New Georgefurt,2,Low,1061,0,50.16,68.0,31.7,4
3b70549b-de19-45ac-9b67-2074986e5e4f,Jenniferborough,1,Medium,996,1,40.812,66.0,17.0,6
8ffd6fb7-c597-443a-8ede-acb977000304,Taylorburgh,1,Low,2260,0,48.19199999999999,73.0,19.6,7
82c7f044-f700-40fc-9983-8fd1b20c7607,North Elizabeth,5,High,2462,1,18.93,66.0,27.7,5
b1e6d785-214e-412b-8ed9-dd016e010f11,West Sonia,3,Low,2233,0,52.8,,33.6,7
99b8686c-fe83-4155-83fd-0b035acfd226,New Larry,2,Medium,1132,0,40.05,61.0,17.7,10
a7df5684-005c-44d3-9abf-a624d677de98,Carpenterbury,2,Medium,1981,0,33.11,65.0,23.8,11
ffdc3400-e9ae-4667-a5c8-786a69ff8b36,South Adrianfurt,1,Medium,2575,1,37.3,64.0,20.9,3
bdaf0ef2-4211-474c-a530-ac0bf4a15156,South Kimberlyport,5,Low,878,0,41.12,65.0,24.6,4
85b7ba64-ef0e-4b82-b954-72cafca5a0eb,West Connieberg,1,Medium,2667,0,56.304,74.0,23.8,8
56406ba0-d01d-4f35-becc-fe569c2e13a6,Robinport,1,Low,2692,0,23.9,71.0,26.6,10
e8136ff6-350e-4446-ad3d-6fc699ce6d44,East Alyssaton,5,Medium,996,1,27.59,71.0,15.9,2
7a42dd41-8258-45b2-ba20-a37520b96883,Sarahport,3,Low,2583,0,38.988,62.0,31.6,6
173ea398-66d2-4ba1-ad21-a648077ab233,Jessicabury,2,Medium,1025,0,41.02,68.0,15.7,9
84ace78e-922b-47ed-87c5-5ebcd9b4e5e3,Danaton,3,Low,2361,0,37.931999999999995,75.0,26.4,8
45dbd0e8-fd60-4314-8bd5-a8abdb55f6fe,Thomasside,4,High,1534,1,25.89,66.0,31.3,10
3651e848-b903-4a0a-a818-cba5a4bcf684,Carpenterstad,4,Medium,2162,1,21.08,72.0,17.3,12
36c7882e-3ce6-46f4-8014-792eb86aadff,East Lawrenceborough,4,Low,2379,0,52.368,79.0,28.6,7
e91ef006-7f06-45f9-88c1-b9cd106f51c0,Alvarezfort,5,Medium,2419,1,33.03,,19.2,11
fd0b29be-42fd-481b-b316-45fe6a694ddf,Johnbury,1,High,2842,1,18.672,74.0,19.0,7
e0142d70-159d-4197-b9dc-4f38ae094e0c,Port Jessicamouth,3,Low,1019,0,42.552,78.0,15.9,8
3be9c209-8dac-4444-8b84-3e14e30586de,North Alejandroberg,2,Medium,2027,0,24.56,,22.4,11
cd60e374-8dc0-41ff-956d-4e0e367ca283,South Jenny,4,Medium,2528,1,32.56,76.0,32.9,2
a159b462-8048-42e2-b285-2da2e41e685e,Williamsonton,3,Low,1001,0,50.988,68.0,29.1,8
134fa9ed-97b2-4f44-8118-c68ce984a57c,West Paigestad,4,High,2689,1,29.04,60.0,26.4,5
2cb0e20c-3b3d-47e6-b37e-a749f7e85cdd,Lewisside,4,Low,2879,0,53.448,79.0,31.4,8
27a6ea21-8acf-410c-8049-3cded0ec3363,Olsonhaven,2,Low,2513,1,40.943999999999996,67.0,31.7,8
7a4cb2df-e799-4d61-aeec-91185f10c010,East Jerryberg,5,High,1552,1,33.144,76.0,26.9,8
ee45506d-de4f-442b-8e22-05d5a4d5670a,New Andrea,1,Medium,1816,1,44.46,63.0,21.2,2
06b28c46-f7fd-4988-9bf3-1130930220b9,West Gregory,5,High,914,1,21.12,61.0,32.6,9
7fb93152-61f7-4891-a0ef-e9d6d9a2a89e,Brandishire,3,Medium,2045,0,42.34,60.0,22.0,5
8b9fe62e-4b14-402d-b5fd-81b54ea63653,Jenniferchester,5,Medium,1268,0,46.47,79.0,18.5,1
f87f6d62-833d-4841-9872-a1fe2956437b,East Saraside,3,High,1225,1,28.464,78.0,26.2,7
75d3e9fa-3e3c-43c5-a246-75e7855125c0,Lanceville,3,Low,2375,1,26.53,73.0,16.7,3
4219ee40-8896-48e9-9b6e-740c18a65cff,North Loritown,1,Medium,2665,0,42.864,60.0,19.2,7
d91ba8de-c572-4ac2-aaec-e80e66ca3b2d,New Kevin,2,Medium,1633,0,26.24,73.0,32.0,10
abbbf41f-8dbc-4773-9027-326e217f4c6b,Walkerborough,1,Low,2828,0,47.74,63.0,23.3,1
7425d249-792b-4473-9287-4c1f277667e9,Navarrohaven,5,Medium,810,0,28.49,79.0,24.8,5
2161a189-929a-4554-b8e4-f39e6f69450f,New Kim,3,Low,2208,1,30.02,62.0,25.8,12
fdeaf4d3-de4f-43be-93ba-dd21a2c4bc95,North Shellymouth,4,Medium,2889,1,45.54,77.0,24.9,10
6013ddc9-a8fd-4d15-a784-497019f5e229,Lake Sara,4,Medium,2525,0,26.38,79.0,19.4,10
0d4be073-44bf-47a0-9088-fab2cd1f7dd8,West Joshuachester,3,High,2970,0,26.88,66.0,33.3,7
3719d2f3-b839-414e-8ce3-ae57bc2f845c,Jameschester,1,Low,1772,0,30.552,60.0,28.6,6
74b29229-e29d-4e77-9238-8e48d88e2e0b,Christinetown,2,Medium,1403,1,48.48,75.0,28.0,10
ff823845-adb5-405f-98c5-c3e3d0db3f5f,Kochhaven,1,Low,1012,1,29.65,72.0,31.7,9
11e855fb-9cf6-4e63-852e-d836347b06b1,East Kathleenport,3,Medium,1339,1,28.0,62.0,28.5,10
631b573f-6552-4e27-b519-b59d80e5cf02,Williamston,3,Medium,1505,0,34.11,71.0,17.4,4
04da9527-3773-4e8e-9205-24e03a3e9428,North Craig,2,Medium,2558,0,37.656,63.0,21.8,6
fd81e297-af41-4dc9-bdcd-fd0672bff3da,Martinville,5,High,2484,1,36.12,78.0,22.5,8
b7962e62-b373-4895-b147-1a457fb67009,Dustinberg,5,High,1958,1,23.652,73.0,28.4,6
40a4bfd9-96ff-459b-9e5a-dae15b4ac000,Andrewfurt,2,Low,1297,0,41.8,66.0,29.1,1
54dc4e45-2c36-4ae4-a765-674417437c2e,Port Davidfort,5,Low,1581,0,44.83,63.0,26.1,3
27d0e0d9-3a37-4a60-84be-3a53379abf27,Blevinstown,4,Medium,2709,0,43.57,71.0,23.0,10
35f9103e-19a5-4233-8fe0-bbcca8626c5f,Port Deborahview,5,Medium,925,0,40.96,66.0,32.5,3
f0794f7a-cefa-4602-93c9-9bbd92242444,Brianchester,5,Low,2326,0,19.91,73.0,26.1,11
b25c400a-6c3b-4dfe-9a60-f703e5a4b7b8,Sheilamouth,5,Medium,1640,0,33.32,74.0,31.5,2
ecc6e743-9933-477d-a86e-bc90876a0177,Sarahhaven,4,Medium,1782,1,24.55,65.0,33.5,11
740049b6-ae21-43a1-b5f6-6bab0274b768,Lake Shannonhaven,5,Low,2141,0,22.68,76.0,23.5,12
e5e75814-7dc5-47f0-94a0-0f4fd24a136d,West Amymouth,4,High,811,1,29.26,76.0,20.8,12
864a9d31-2629-4f7f-90cd-68efc8ed4858,Stephensburgh,2,Medium,2300,0,53.064,71.0,22.4,7
5af5731b-b4bb-4747-84e7-0cf5db070fa1,Brittanybury,1,Low,2117,1,44.29,63.0,16.7,5
869b8098-bff3-46a7-8aad-ee8ff08bb457,New Courtney,2,Low,2263,0,47.67,66.0,22.0,11
f0a29755-59e9-4d0a-9845-8d5ba38f1901,Spencerland,1,High,2630,1,22.74,63.0,25.1,12
602dcdeb-c3c0-4f64-8b18-7c10aef97833,Port Rachel,2,High,1315,1,22.38,,19.1,1
